HF_FNCLTY_MTRAL_RCOGN_NO,PRMS_DT,BSSH_NM,INDUTY_NM,ADDR,APLC_RAWMTRL_NM,FNCLTY_CN,DAY_INTK_CN,IFTKN_ATNT_MATR_CN,_FETCH_IDX
2024-25,20241014,(주)엘지생활건강,수입식품등 수입ㆍ판매업,"서울특별시 종로구 새문안로 58(신문로2가,엘지광화문빌딩  11층)",마리골드꽃추출물(지아잔틴함유),,,,1
2021-4,20210727,주식회사 현대바이오랜드 안산,건강기능식품전문제조업,경기도 안산시 단원구 만해로 152 (),발효율피추출분말,체지방 감소에 도움,발효율피추출분말로서 1 g/일,해당없음,1
2021-7,20210903,광동헬스바이오(주),건강기능식품전문제조업,충청북도 청주시 청원구 양청송대길 39,모로오렌지추출분말(Morosil®),체지방 감소에 도움을 줄 수 있음,400 mg/일,없음,1
2012-30,20121106,파인생명공학,수입식품등 수입ㆍ판매업,경기도 광주시 곤지암읍 신만로 358-2 2동 202호,솔잎증류농축액,"건강한 혈당의 유지에 도움을 줄 수 있음
(생리활성기능2등급)","솔잎 증류 농축액으로서 1,350 mg/일","1) 기관지 천식, 해소 기침이나 기도에 심한 염증이 있는 사람은 섭취에 주의",1
2012-33,20121205,(주)에치와이,수입식품등 수입ㆍ판매업,"경기도 용인시 기흥구 고매동 기흥단지로24번길 22 (고매동,야쿠르트중앙연구소)",아쉬아간다 추출물,스트레스로 인한 긴장 완화에 도움을 줄 수 있음 (생리활성기능 2등급),아쉬아간다 추출물로서 125∼180 mg/일,"1) 임산부, 수유부, 어린이는 섭취에 주의",1
2014-51,20141008,(주)바이오믹스,건강기능식품벤처제조업,경기도 고양시 일산동구 백석동 일산로 142 유니테크벤처타운 303호,구기자추출물,기억력 개선에 도움을 줄 수 있음(생리활성기능 2등급),"구기자추출물로서 1,425 mg","1) 영유아 및 임산부, 수유부는 의사와 상담 후 섭취",1
2011-3,20110111,(주)현대바이오랜드 안산,건강기능식품전문제조업,경기도 화성시 제약공단4길 35-9,당귀등추출복합물,노인의 기억력 개선에 도움을 줄 수 있음(생리활성기능 2등급),당귀등추출복합물로서 800mg/일,1) 항응고제와 병용 시 주의,1
2008-14,20080220,(주)서흥,건강기능식품전문제조업,충청북도 청주시 흥덕구 오송읍 오송생명로 61,소나무껍질추출물등복합물,햇볕 또는 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음(기타기능II),"소나무껍질추출물등복합물로서 1,130mg","1) 임산부, 수유부 및 어린이는 섭취를 피해야 함
2) '달맞이꽃종자유'에 과민증이 있는 사람을 섭취를 삼가야 함
3) 과량 섭취시 위장자애 등의 부작용이 있을 수 있음
4) 기타 질병을 보유하고 있는 사람 및 수술 전후 환자는 섭취를 삼가야 하며 섭취 시 의사와 상담해야 함",1
2019-23,20190916,주영엔에스(주),수입식품등 수입ㆍ판매업,서울특별시 송파구 송파대로 201 (문정동) 테라타워Ⅱ A동 1404호~1410호,피쉬 콜라겐펩타이드,피부보습에 도움을 줄 수 있음,"신청원료로서 3,270mg/일 (콜라겐펩타이드로서 3,000mg/일)",,1
2023-22,20230725,㈜네오크레마 익산공장,건강기능식품전문제조업,전북특별자치도 익산시 왕궁면 동촌제길 86 (주)네오크레마 익산공장,저분자유청단백가수분해물,근력 개선에 도움을 줄 수 있음,"저분자유청단백가수분해물로서 6,000 mg/일",우유 및 유제품에 대하여 알레르기를 나타내는 사람은 섭취에 주의,1
2023-23,20230801,광동제약주식회사,건강기능식품전문제조업,경기도 평택시 경기대로 1081,참당귀·녹용·황기 복합추출물,피로 개선에 도움을 줄 수 있음,"녹용황기등 복합추출물로서 500~1,000 mg/일","영·유아, 어린이, 임산부 및 수유부는 섭취 시 주의할 것",1
2023-27,20230914,㈜비티씨,건강기능식품벤처제조업,"경기도 안산시 상록구 해안로 705 본관동 703호, 704호, 705호(사동, 경기테크노파크)",새싹인삼추출분말,기억력 개선에 도움을 줄 수 있음,,,1
2008-15,20080313,(주)삼오제약,건강기능식품수입업,서울특별시 강남구 역삼동 751-10   삼오빌딩 6층,쏘팔메토 열매추출물,“쏘팔메토 열매추출물은 전립선 건강의 유지에 도움을 줄 수 있습니다.”,쏘팔메토 열매추출물로서 320mg,"1) 임산부, 수유여성은 섭취에 주의
2) 매스꺼움이나 설사 등 소화계통의 불편함을 유발할 수 있음",1
2007-14,20070913,동우약품(주),건강기능식품수입업,"서울특별시 강남구 광평로 280(수서동,로즈데일오피스텔 1429호)",동우코엔자임Q10,"""코엔자임 Q10은 항산화에 도움을 줄 수 있습니다.” (기타기능Ⅱ)",.,,1
2007-17,20071018,(주)엠에스엠월드와이드,건강기능식품수입업,서울특별시 관악구 봉천동 1685-1 칠성빌딩 2층,Methyl Slufonyl Methane(MSM),"""Dimethylsulfone(MSM)은 관절건강에 도움이 될 수 있습니다.” (기타기능II)",.,본 제품은 관절건강에 도움을 줄 수 있으나 치료의 목적으로 사용될 수 없습니다.,1
2004-1,20040702,원니스바이오,,"서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워 1차 717호,718호",,,,,1
2018-6,20180703,대한켐텍,,서울특별시 중랑구 겸재로27길 103(505호 면목동),그린커피빈주정추출물,체지방 감소에 도움을 줄 수 있음,,,1
2007-10,20100423,씨제이웰케어,수입식품등 수입ㆍ판매업,서울특별시 중구 동호로 330,콩발효추출물,,,,1
2017-4,20170929,리즈 파마,수입식품등 수입ㆍ판매업,서울특별시 송파구 백제고분로7길 7 민들레빌딩 10층,EPA 및 DHA 함유 유지,건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음,EPA와 DHA의 합으로서 0.6~2.24 g/일,-,1
2021-8,20210903,(주)네오크레마 익산공장,건강기능식품전문제조업,전북특별자치도 익산시 왕궁면 동촌제길 86 (주)네오크레마 익산공장,갈락토올리고당분말(네오고스-P70),자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음,"신청원료로써 2,000mg",,1
2020-6,20200522,(주)파미니티,건강기능식품벤처제조업,"경기도 의왕시 이미로 40 D동 1009호 (포일동, 인덕원IT밸리)",MS-10 엉겅퀴등복합추출물,갱년기 여성 건강,300-500 mg/일,없음.,1
2019-1,20190208,(주)씨앤엘바이오,건강기능식품벤처제조업,전북특별자치도 임실군 오수면 오수로 7 주식회사 씨앤엘바이오,옻나무 추출분말,갱년기 남성의 건강에 도움을 줄 수 있음,1 g,"영,유아, 임산부, 수유부는 섭취에 주의하시기 바랍니다. 옻나무 및 관련 식품에 알레르기 체질이거나 특정질환이 있는 분은 섭취 전 의사와 상담바랍니다.",1
2009-45,20090429,케이에스텍,건강기능식품수입업,"경기도 성남시 분당구 벌말로 41(야탑동,성원프라자 302호)",쏘팔메토 열매 추출물,“전립선 건강의 유지에 도움을 줄 수 있습니다” (기타기능II),쏘팔메토 열매 추출물로서 320mg,"1) 어린이, 임산부 및 수유여성은 섭취를 삼가
2) 메스꺼움이나 설사 등 소화계통의 불편함을 유발할 수 있음",1
2022-41,20221219,주식회사 프롬바이오 익산공장,건강기능식품전문제조업,전북특별자치도 익산시 왕궁면 국가식품로 72 프롬바이오 익산공장,크릴오일(FJH-KO),관절 및 연골 건강에 도움을 줄 수 있음,크릴오일(FJH-KO)로써 1.5 g,"18세 미만, 임산부 및 수유부는 섭취 시 전문의와 상담 필요, 항응고제 또는 항혈소판제와 섭취 시 주의",1
2008-43,20080826,삼성물산(주),건강기능식품수입업,"서울특별시 서초구 서초대로74길 14(서초동,삼성물산 빌딩 29층)",미쯔비시 코엔자임Q10,"""코엔자임 Q10은 혈압이 높은 사람에게 도움을 줄 수 있습니다."" (기타기능II)",90~100mg,"1) 영유아, 임산부는 섭취를 삼가야 합니다.",1
2010-3,20100201,주식회사 노바렉스,건강기능식품전문제조업,충청북도 청주시 청원구 오창읍 각리1길 94,루테인지아잔틴복합추출물20%,"노화로 인해 감소될 수 있는 황반색소밀도를 유지시켜 주어 눈건강에 도움을 줌
(기타 I등급)",루테인과 지아잔틴의 합으로서 10~20mg,"1) 임산부는 섭취 전 의사와 상담이 필요합니다.
2) 과다 섭취 시 일시적으로 피부가 황색으로 변할 수 있습니다.",1
2009-94,20091207,한정(주),건강기능식품수입업,"경기도 남양주시 가운로 125(가운동,1층)",Ca-PGA,"“체내 칼슘흡수 촉진에 도움을 줌”
 (기타기능 II)",폴리감마글루탐산으로서 60~70 mg,-,1
2010-15,20100405,(주)렉스진바이오텍,건강기능식품수입업,충청북도 음성군,밀크씨슬추출물,“간 건강에 도움을 줄 수 있음” (기타기능II),Silymarin으로서 130mg,"① 알레르기 반응이 나타나는 경우에는 섭취를 중단하십시오
② 설사, 위통, 복부팽만 등의 위장관계 장애가 나타나는 경우에는 섭취를 주의 하십시오",1
2008-28,20080602,씨제이제일제당(주),건강기능식품수입업,서울특별시 중구 동호로 330(쌍림동),대두이소플라본추출물,"“뼈 건강에 도움을 줄 수 있습니다."" (기타기능 II)",이소플라본 비배당체로서 25~27mg,"1) 섭취 대상자는 폐경기 여성임.
2) 임산부와 수유 여성은 섭취를 삼가야 함.
3) 영유아, 어린이는 섭취를 삼가야 함.
4) 대두 이소플라본에 민감한 사람은 섭취를 삼가야 함.
5) 갑상선, 유방암, 자궁내막암, 방광암 환자 등은 섭취를 삼가야 함.",1
2008-29,20080603,한국유니온제약(주),건강기능식품수입업,"서울특별시 송파구 올림픽로43길 26(풍납동,원외빌딩 4층,5층)",피토쏘야(Phyto soya),"“뼈 건강에 도움을 줄 수 있습니다."" (기타기능 II)",이소플라본 비배당체로서 25~26mg,"1) 섭취 대상자는 폐경기 여성임.
2) 임산부와 수유 여성은 섭취를 삼가야 함.
3) 영유아, 어린이는 섭취를 삼가야 함.
4) 대두 이소플라본에 민감한 사람은 섭취를 삼가야 함.
5) 갑상선, 유방암, 자궁내막암, 방광암 환자 등은 섭취를 삼가야 함.",1
2008-33,20080620,상현화학,건강기능식품수입업,서울특별시 강남구 논현로72길 25(지상3층 역삼동),Tonalin CLA TG,"“과체중인 성인의 체지방 감소에 도움을 줄 수 있습니다."" (기타기능 II)",공액리놀레산으로서 1.7~4.0 g/day,"1) 위장장애가 발생할 수 있습니다.
2) 영유아, 임산부는 섭취를 삼가야 해야 합니다.
3) 식사조절, 운동을 병행하는 것이 바람직합니다.",1
2010-68,20101231,주영엔에스(주),건강기능식품수입업,"서울특별시 서초구 사임당로1길 15(서초동,소담빌딩 3층)",은행잎추출물,"성인의 기억력 개선에 도움을 줄 수 있음 (기타기능II)
혈행 개선에 도움을 줄 수 있음 (기타기능II)",은행잎 추출물로서 120 mg/일,"① 어린이, 임산부와 수유부는 섭취에 주의하시기 
   바랍니다.
② 수술 전후에는 섭취에 주의하시기 바랍니다. 
③ 항응고제 복용시 섭취에 주의하시기 바랍니다. 
④ 질환자의 경우 섭취 전에 의사와 상담하여 주시기     바랍니다.",1
2011-12,20110408,(주)대덕약업,수입식품등 수입ㆍ판매업,경기도 수원시 영통구 대학1로8번길 70-8,곤약감자추출분말,피부보습에 도움을 줄 수 있음 (기타기능 II),glucosyl ceramide로서 1.2~1.8mg/일,1) 임산부와 수유기 여성은 섭취를 피하는 것이 좋습니다,1
2013-24,20130820,주영엔에스(주),수입식품등 수입ㆍ판매업,서울특별시 관악구 봉천동,키토산,"체지방 감소에 도움을 줄 수 있음
 (생리활성기능 2등급)",3000 ∼ 4500 mg/일,1) 게 또는 새우에 알레르기가 있는 사람은 섭취에 주의 (게 또는 새우를 원재료로 사용한 경우에 한함),1
2014-11,20140327,주영엔에스(주),수입식품등 수입ㆍ판매업,서울특별시 서초구 사임당로1길 15 (소담빌딩 3층),감마리놀렌산 함유 유지,"면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
 (생리활성기능 2등급)",160 ∼ 300 mg/일,"영 유아, 어린이는 섭취 전 의사와 상담하여야 함",1
2006-1,20060213,(주)주피터인터내셔널,수입식품등 수입ㆍ판매업,서울특별시 서초구 바우뫼로43길 22 (양재동 3-16),피크노제놀-프랑스해안송껍질추출물,"""인체에 유해한 활성산소를 제거하는데 도움을 줄 수 있습니다."" “혈액의 흐름을 방해할 수 있는 혈소판응집을 억제하는데 도움을 줄 수 있습니다.”◆ 인체시험에서 “피크노제놀-프랑스해안송껍질추출물 <PYCNOGENOL>”의 항산화 기능과 혈소판응집 기능이 확인되었으나 자료의 수가 제한되어 있습니다. 따라서 “~도움을 줄 수 있다.”의 형식으로 표시하여야 합니다.",피크노제놀로서 60-300mg,"◆ 임산부와 12세 이하의 어린이는 섭취 전 의사와의 상담이 필요합니다.
◆ 수술 전후에는 섭취에 주의하시기 바랍니다.",1
2006-4,20060403,(주)레이델코리아,수입식품등 수입ㆍ판매업,"서울특별시 서초구 강남대로39길 15-10 (2층 205호, 한라비발디 스튜디오 193)",폴리코사놀 - 사탕수수 왁스 알코올,"“폴리코사놀은 높은 혈중 콜레스테롤 수치의 개선에 도움이 됩니다.”
(충분한 인체시험에서 혈액 중의 총 콜레스테롤과 저밀도지단백(low density lipidprotein : LDL)수치를 감소시키고 고밀도지단백(High density lipidprotein : HDL) 수치를 증가시키는데 도움이 됨을 확인하였습니다)",policosanol,"- 일일 섭취량보다 과다하게 섭취하지 않도록 주의하시기 바랍니다.
- 콜레스테롤 함성에 영향을 줄 수 있으므로 임산부, 수유부, 영?유아, 어린이, 청소년은 섭취하지 않는 것이 좋습니다.
- 콜레스테롤 저하를 위한 의약품과 함께 섭취하지 않도록 하여야 합니다.
- 혈액응고를 저해할 수 있으므로 주의하여 사용하시기 바랍니다.",1
